timestamp,champion,X,Y
2025-01-11 11:09:45,Gragas,128,91
2025-01-11 11:09:45,Rengar,289,127
2025-01-11 11:09:45,Corki,507,469
2025-01-11 11:09:46,Nami,481,458
2025-01-11 11:09:46,Viktor,317,285
2025-01-11 11:09:46,Gragas,128,85
2025-01-11 11:09:46,Rengar,301,151
2025-01-11 11:09:46,Corki,495,479
2025-01-11 11:09:47,Nami,473,469
2025-01-11 11:09:47,Viktor,313,286
2025-01-11 11:09:47,Gragas,127,89
2025-01-11 11:09:47,Rengar,313,175
2025-01-11 11:09:47,Corki,495,479
2025-01-11 11:09:48,Nami,459,495
2025-01-11 11:09:48,Viktor,313,284
2025-01-11 11:09:48,Gragas,115,85
2025-01-11 11:09:48,Rengar,313,214
2025-01-11 11:09:48,Corki,495,479
2025-01-11 11:09:49,Nami,470,499
2025-01-11 11:09:49,Viktor,307,289
2025-01-11 11:09:49,Gragas,113,86
2025-01-11 11:09:49,Rengar,315,214
2025-01-11 11:09:49,Corki,495,479
2025-01-11 11:09:50,Nami,470,499
2025-01-11 11:09:50,Viktor,291,281
2025-01-11 11:09:50,Gragas,122,83
2025-01-11 11:09:50,Rengar,311,211
2025-01-11 11:09:50,Corki,495,479
2025-01-11 11:09:51,Nami,484,493
2025-01-11 11:09:51,Viktor,280,275
2025-01-11 11:09:51,Gragas,130,89
2025-01-11 11:09:51,Rengar,310,206
2025-01-11 11:09:51,Corki,495,479
2025-01-11 11:09:53,Nami,463,505
2025-01-11 11:09:53,Viktor,286,284
2025-01-11 11:09:53,Gragas,137,92
2025-01-11 11:09:53,Rengar,313,203
2025-01-11 11:09:53,Corki,495,479
2025-01-11 11:09:54,Nami,463,505
2025-01-11 11:09:54,Viktor,295,289
2025-01-11 11:09:54,Gragas,131,93
2025-01-11 11:09:54,Rengar,313,200
2025-01-11 11:09:54,Corki,463,482
2025-01-11 11:09:55,Nami,464,500
2025-01-11 11:09:55,Viktor,302,286
2025-01-11 11:09:55,Gragas,131,95
2025-01-11 11:09:55,Rengar,329,199
2025-01-11 11:09:55,Corki,463,482
2025-01-11 11:09:56,Nami,464,500
2025-01-11 11:09:56,Viktor,313,279
2025-01-11 11:09:56,Gragas,130,89
2025-01-11 11:09:56,Rengar,352,217
2025-01-11 11:09:56,Corki,463,482
2025-01-11 11:09:57,Nami,457,503
2025-01-11 11:09:57,Viktor,299,292
2025-01-11 11:09:57,Gragas,127,88
2025-01-11 11:09:57,Rengar,374,236
2025-01-11 11:09:57,Corki,463,482
2025-01-11 11:09:58,Nami,469,505
2025-01-11 11:09:58,Viktor,308,295
2025-01-11 11:09:58,Gragas,128,85
2025-01-11 11:09:58,Rengar,392,244
2025-01-11 11:09:58,Corki,463,482
2025-01-11 11:09:59,Nami,470,506
2025-01-11 11:09:59,Viktor,313,283
2025-01-11 11:09:59,Gragas,128,91
2025-01-11 11:09:59,Rengar,412,245
2025-01-11 11:09:59,Corki,469,488
2025-01-11 11:10:00,Nami,470,506
2025-01-11 11:10:00,Viktor,319,277
2025-01-11 11:10:00,Gragas,129,107
2025-01-11 11:10:00,Rengar,421,247
2025-01-11 11:10:00,Corki,485,490
2025-01-11 11:10:01,Nami,470,506
2025-01-11 11:10:01,Viktor,325,273
2025-01-11 11:10:01,Gragas,131,94
2025-01-11 11:10:01,Rengar,421,251
2025-01-11 11:10:01,Corki,485,490
2025-01-11 11:10:02,Nami,470,506
2025-01-11 11:10:02,Viktor,331,275
2025-01-11 11:10:02,Gragas,133,100
2025-01-11 11:10:02,Rengar,421,251
2025-01-11 11:10:02,Corki,485,490
2025-01-11 11:10:03,Nami,541,43
2025-01-11 11:10:03,Viktor,335,275
2025-01-11 11:10:03,Gragas,129,99
2025-01-11 11:10:03,Rengar,433,260
2025-01-11 11:10:03,Corki,485,490
2025-01-11 11:10:04,Nami,532,56
2025-01-11 11:10:04,Viktor,337,279
2025-01-11 11:10:04,Gragas,124,100
2025-01-11 11:10:04,Rengar,431,260
2025-01-11 11:10:04,Corki,485,490
2025-01-11 11:10:05,Nami,521,100
