timestamp,champion,X,Y
2025-01-14 13:51:02,Jhin,517,415
2025-01-14 13:51:02,Viktor,316,254
2025-01-14 13:51:02,Gnar,89,119
2025-01-14 13:51:02,Volibear,460,322
2025-01-14 13:51:03,Rakan,506,471
2025-01-14 13:51:03,Jhin,514,429
2025-01-14 13:51:03,Viktor,310,255
2025-01-14 13:51:03,Gnar,107,103
2025-01-14 13:51:03,Volibear,440,326
2025-01-14 13:51:04,Rakan,496,481
2025-01-14 13:51:04,Jhin,499,459
2025-01-14 13:51:04,Viktor,325,259
2025-01-14 13:51:04,Gnar,130,91
2025-01-14 13:51:04,Volibear,435,333
2025-01-14 13:51:05,Rakan,490,484
2025-01-14 13:51:05,Jhin,499,459
2025-01-14 13:51:05,Viktor,316,260
2025-01-14 13:51:05,Gnar,131,91
2025-01-14 13:51:05,Volibear,448,371
2025-01-14 13:51:06,Rakan,484,489
2025-01-14 13:51:06,Jhin,499,459
2025-01-14 13:51:06,Viktor,305,262
2025-01-14 13:51:06,Gnar,131,91
2025-01-14 13:51:06,Volibear,448,375
2025-01-14 13:51:07,Rakan,473,495
2025-01-14 13:51:07,Jhin,499,459
2025-01-14 13:51:07,Viktor,322,275
2025-01-14 13:51:07,Gnar,131,91
2025-01-14 13:51:07,Volibear,448,375
2025-01-14 13:51:08,Rakan,479,476
2025-01-14 13:51:08,Jhin,499,459
2025-01-14 13:51:08,Viktor,307,269
2025-01-14 13:51:08,Gnar,131,91
2025-01-14 13:51:08,Volibear,430,423
2025-01-14 13:51:09,Rakan,481,458
2025-01-14 13:51:09,Jhin,499,459
2025-01-14 13:51:09,Viktor,299,271
2025-01-14 13:51:09,Gnar,131,91
2025-01-14 13:51:09,Volibear,437,417
2025-01-14 13:51:10,Rakan,471,466
2025-01-14 13:51:10,Jhin,499,459
2025-01-14 13:51:10,Viktor,305,274
2025-01-14 13:51:10,Gnar,131,91
2025-01-14 13:51:10,Volibear,441,419
2025-01-14 13:51:11,Rakan,477,452
2025-01-14 13:51:11,Jhin,499,459
2025-01-14 13:51:11,Viktor,302,271
2025-01-14 13:51:11,Gnar,131,91
2025-01-14 13:51:11,Volibear,441,419
2025-01-14 13:51:12,Rakan,478,452
2025-01-14 13:51:12,Jhin,499,459
2025-01-14 13:51:12,Viktor,304,267
2025-01-14 13:51:12,Gnar,97,113
2025-01-14 13:51:12,Volibear,441,419
2025-01-14 13:51:13,Rakan,489,470
2025-01-14 13:51:13,Jhin,467,452
2025-01-14 13:51:13,Viktor,295,272
2025-01-14 13:51:13,Gnar,97,113
2025-01-14 13:51:13,Volibear,441,419
2025-01-14 13:51:14,Rakan,489,457
2025-01-14 13:51:14,Jhin,466,451
2025-01-14 13:51:14,Viktor,286,272
2025-01-14 13:51:14,Gnar,97,113
2025-01-14 13:51:14,Volibear,531,45
2025-01-14 13:51:15,Rakan,487,458
2025-01-14 13:51:15,Jhin,466,451
2025-01-14 13:51:15,Viktor,301,274
2025-01-14 13:51:15,Gnar,97,113
2025-01-14 13:51:15,Volibear,497,57
2025-01-14 13:51:16,Rakan,490,457
2025-01-14 13:51:16,Jhin,466,451
2025-01-14 13:51:16,Viktor,303,277
2025-01-14 13:51:16,Gnar,98,112
2025-01-14 13:51:16,Volibear,466,71
2025-01-14 13:51:17,Rakan,477,447
2025-01-14 13:51:17,Jhin,466,451
2025-01-14 13:51:17,Viktor,305,268
2025-01-14 13:51:17,Gnar,541,43
2025-01-14 13:51:17,Volibear,435,103
2025-01-14 13:51:18,Rakan,491,451
2025-01-14 13:51:18,Jhin,466,451
2025-01-14 13:51:18,Viktor,321,267
2025-01-14 13:51:18,Gnar,541,43
2025-01-14 13:51:18,Volibear,403,121
2025-01-14 13:51:19,Rakan,489,463
2025-01-14 13:51:19,Jhin,466,451
2025-01-14 13:51:19,Viktor,319,274
2025-01-14 13:51:19,Gnar,541,43
2025-01-14 13:51:19,Volibear,379,134
2025-01-14 13:51:20,Rakan,496,446
2025-01-14 13:51:20,Jhin,466,451
2025-01-14 13:51:20,Viktor,331,283
2025-01-14 13:51:20,Gnar,541,43
2025-01-14 13:51:20,Volibear,361,151
2025-01-14 13:51:21,Rakan,497,439
2025-01-14 13:51:21,Jhin,466,451
2025-01-14 13:51:21,Viktor,310,271
2025-01-14 13:51:21,Gnar,541,43
2025-01-14 13:51:21,Volibear,337,175
2025-01-14 13:51:22,Rakan,499,443
2025-01-14 13:51:22,Jhin,466,451
2025-01-14 13:51:22,Viktor,314,281
2025-01-14 13:51:22,Gnar,541,43
2025-01-14 13:51:22,Volibear,323,188
2025-01-14 13:51:23,Rakan,496,451
2025-01-14 13:51:23,Jhin,466,451
2025-01-14 13:51:23,Viktor,314,271
2025-01-14 13:51:23,Gnar,541,43
